shift1,intensity1,shift2,intensity2,shift3,intensity3
206.201,0.201706,206.201,-0.940256,206.201,-0.415585
206.611,0.159304,206.611,-0.894658,206.611,-0.254485
207.021,0.0783101,207.021,-0.734702,207.021,-0.0508458
207.431,0.0263967,207.431,-0.589831,207.431,-0.178207
207.841,0.198397,207.841,-0.545587,207.841,-0.545388
208.25,0.490691,208.25,-0.51978,208.25,-0.625485
208.66,0.707672,208.66,-0.439308,208.66,-0.432713
209.07,0.738307,209.07,-0.230486,209.07,-0.314833
209.48,0.62136,209.48,0.0299345,209.48,-0.408408
209.89,0.410368,209.89,0.12561,209.89,-0.629341
210.3,0.276618,210.3,0.0996169,210.3,-0.757617
210.71,0.266328,210.71,0.0266773,210.71,-0.596479
211.119,0.378875,211.119,-0.138419,211.119,-0.282264
211.529,0.499333,211.529,-0.226474,211.529,-0.00573927
211.939,0.389829,211.939,-0.124895,211.939,0.324098
212.349,0.199929,212.349,0.115729,212.349,0.744215
212.759,0.106718,212.759,0.342144,212.759,1.14371
213.169,-0.00164087,213.169,0.495585,213.169,1.28637
213.579,-0.0591027,213.579,0.582222,213.579,1.20394
213.988,0.0619284,213.988,0.615485,213.988,1.19462
214.398,0.168543,214.398,0.574573,214.398,1.21961
214.808,-0.158681,214.808,0.435311,214.808,1.53087
215.218,-1.20744,215.218,0.213053,215.218,2.46811
215.628,-1.98738,215.628,-0.0170285,215.628,2.98094
216.038,-1.96258,216.038,-0.241794,216.038,2.5663
216.448,-1.63613,216.448,-0.566439,216.448,2.04164
216.857,-1.21534,216.857,-0.816427,216.857,1.65663
217.267,-1.00555,217.267,-0.964271,217.267,1.48653
217.677,-1.04158,217.677,-0.994865,217.677,1.43639
218.087,-1.23034,218.087,-0.928675,218.087,1.34884
218.497,-1.37368,218.497,-0.827811,218.497,1.12051
218.907,-1.23489,218.907,-0.71571,218.907,0.786758
219.317,-0.955205,219.317,-0.595262,219.317,0.428317
219.727,-0.859656,219.727,-0.531707,219.727,0.107345
220.136,-0.855228,220.136,-0.670175,220.136,-0.0158165
220.546,-0.770691,220.546,-1.01391,220.546,0.0131148
220.956,-0.770135,220.956,-1.25685,220.956,-0.020206
221.366,-0.868406,221.366,-1.26233,221.366,-0.12206
221.776,-0.970731,221.776,-1.09316,221.776,0.0443412
222.186,-0.923352,222.186,-0.798661,222.186,0.541429
222.596,-0.7741,222.596,-0.490951,222.596,0.967456
223.005,-0.698546,223.005,-0.30114,223.005,0.921377
223.415,-0.60502,223.415,-0.189405,223.415,0.722495
223.825,-0.512735,223.825,-0.110048,223.825,0.684579
224.235,-0.388734,224.235,-0.131785,224.235,0.722679
224.645,-0.234109,224.645,-0.186972,224.645,0.798051
225.055,-0.218737,225.055,-0.211573,225.055,0.931579
225.465,-0.360563,225.465,-0.183392,225.465,1.07062
225.874,-0.544122,225.874,-0.220715,225.874,1.13808
226.284,-0.590031,226.284,-0.232079,226.284,1.10649
226.694,-0.494044,226.694,-0.124282,226.694,1.20877
227.104,-0.288094,227.104,0.159702,227.104,1.57085
227.514,-0.0923165,227.514,0.452329,227.514,1.99461
227.924,-0.160136,227.924,0.631498,227.924,2.35733
228.334,-0.419664,228.334,0.764533,228.334,2.61662
228.743,-0.664547,228.743,0.72928,228.743,2.63909
229.153,-0.932024,229.153,0.428448,229.153,2.35548
229.563,-1.07909,229.563,0.00247561,229.563,1.9841
229.973,-1.01905,229.973,-0.437228,229.973,1.6391
230.383,-0.977955,230.383,-0.784687,230.383,1.53548
230.793,-0.982087,230.793,-0.912237,230.793,1.69716
231.203,-0.954902,231.203,-0.807385,231.203,1.67956
231.612,-0.858675,231.612,-0.5758,231.612,1.38573
232.022,-0.705599,232.022,-0.447872,232.022,0.998386
232.432,-0.536109,232.432,-0.460133,232.432,0.724245
232.842,-0.315555,232.842,-0.51154,232.842,0.54061
233.252,-0.141884,233.252,-0.545227,233.252,0.309599
233.662,-0.187274,233.662,-0.489931,233.662,0.195107
234.072,-0.316495,234.072,-0.373944,234.072,0.36001
234.481,-0.329599,234.481,-0.325488,234.481,0.55341
234.891,-0.175162,234.891,-0.340961,234.891,0.448776
235.301,0.0701742,235.301,-0.329637,235.301,0.210406
235.711,0.275733,235.711,-0.394134,235.711,0.0828743
236.121,0.377512,236.121,-0.503641,236.121,0.165701
236.531,0.236996,236.531,-0.525885,236.531,0.377844
236.941,-0.148137,236.941,-0.526902,236.941,0.488011
237.35,-0.477788,237.35,-0.469437,237.35,0.544974
237.76,-0.593579,237.76,-0.381097,237.76,0.633436
238.17,-0.484496,238.17,-0.375496,238.17,0.600056
238.58,-0.252511,238.58,-0.370365,238.58,0.354832
238.99,-0.108631,238.99,-0.363745,238.99,0.0297237
239.4,-0.073475,239.4,-0.554263,239.4,-0.121182
239.81,-0.179277,239.81,-0.834731,239.81,-0.143491
240.219,-0.308928,240.219,-0.848558,240.219,0.0220643
240.629,-0.22687,240.629,-0.633215,240.629,0.287187
241.039,0.0542512,241.039,-0.555923,241.039,0.443486
241.449,0.310102,241.449,-0.635478,241.449,0.48076
241.859,0.398004,241.859,-0.742199,241.859,0.489583
242.269,0.393716,242.269,-0.729979,242.269,0.609228
242.679,0.33817,242.679,-0.716313,242.679,0.779828
243.088,0.166866,243.088,-0.776176,243.088,0.832086
243.498,-0.106148,243.498,-0.768731,243.498,0.721143
243.908,-0.421011,243.908,-0.69655,243.908,0.482795
244.318,-0.529067,244.318,-0.605606,244.318,0.0702884
244.728,-0.367269,244.728,-0.463888,244.728,-0.358539
245.138,-0.119834,245.138,-0.369499,245.138,-0.427865
245.548,0.0476848,245.548,-0.325311,245.548,-0.20618
245.957,-0.0229528,245.957,-0.119607,245.957,-0.0767548
246.367,-0.159664,246.367,0.178629,246.367,-0.217113
246.777,-0.237165,246.777,0.376385,246.777,-0.447958
247.187,-0.382285,247.187,0.417972,247.187,-0.549354
247.597,-0.565895,247.597,0.454237,247.597,-0.572459
248.007,-0.550633,248.007,0.467352,248.007,-0.475962
248.417,-0.509015,248.417,0.325468,248.417,-0.122267
248.826,-0.692729,248.826,0.221954,248.826,0.44824
249.236,-0.845251,249.236,0.283055,249.236,0.784607
249.646,-0.786877,249.646,0.331919,249.646,0.708412
250.056,-0.699375,250.056,0.208372,250.056,0.487903
250.466,-0.702402,250.466,0.011656,250.466,0.324154
250.876,-0.600582,250.876,-0.14541,250.876,0.199092
251.286,-0.462884,251.286,-0.289538,251.286,0.213135
251.695,-0.423112,251.695,-0.345684,251.695,0.244651
252.105,-0.400333,252.105,-0.388792,252.105,0.120211
252.515,-0.373022,252.515,-0.401366,252.515,-0.149604
252.925,-0.218951,252.925,-0.421836,252.925,-0.519651
253.335,0.0257518,253.335,-0.475621,253.335,-0.728658
253.745,0.125926,253.745,-0.402832,253.745,-0.526043
254.155,-0.0735972,254.155,-0.179212,254.155,0.0192826
254.564,-0.346193,254.564,0.0469582,254.564,0.490572
254.974,-0.437402,254.974,0.194771,254.974,0.663476
255.384,-0.423422,255.384,0.27933,255.384,0.653653
255.794,-0.383222,255.794,0.344574,255.794,0.551702
256.204,-0.364693,256.204,0.407511,256.204,0.256778
256.614,-0.416639,256.614,0.31678,256.614,-0.171967
257.024,-0.442227,257.024,-0.0216168,257.024,-0.431525
257.433,-0.486089,257.433,-0.390556,257.433,-0.385381
257.843,-0.698719,257.843,-0.664694,257.843,-0.0727665
258.253,-0.929615,258.253,-0.783906,258.253,0.286766
258.663,-1.07554,258.663,-0.717885,258.663,0.484202
259.073,-1.16335,259.073,-0.683679,259.073,0.54332
259.483,-1.10928,259.483,-0.755371,259.483,0.610558
259.893,-0.923815,259.893,-0.848816,259.893,0.833887
260.302,-0.62879,260.302,-0.923932,260.302,1.15093
260.712,-0.472011,260.712,-0.960896,260.712,1.21113
261.122,-0.572477,261.122,-0.945932,261.122,1.0524
261.532,-0.690531,261.532,-1.05953,261.532,1.10383
261.942,-0.615181,261.942,-1.15719,261.942,1.02493
262.352,-0.257862,262.352,-0.960433,262.352,0.562309
262.762,0.0761289,262.762,-0.651114,262.762,0.156201
263.171,0.190162,263.171,-0.578966,263.171,-0.00156612
263.581,0.222003,263.581,-0.748528,263.581,0.0340303
263.991,0.378452,263.991,-0.938173,263.991,0.19755
264.401,0.619525,264.401,-0.99807,264.401,0.404358
264.811,0.819702,264.811,-1.02594,264.811,0.394702
265.221,0.856826,265.221,-1.1418,265.221,0.201015
265.631,0.874357,265.631,-1.22593,265.631,0.219627
266.04,0.937323,266.04,-1.18751,266.04,0.378509
266.45,0.935202,266.45,-1.06482,266.45,0.614746
266.86,0.942767,266.86,-0.894519,266.86,0.937114
267.27,0.926891,267.27,-0.623433,267.27,1.17379
267.68,0.927091,267.68,-0.235225,267.68,1.17705
268.09,0.831034,268.09,0.0948829,268.09,1.01125
268.5,0.581408,268.5,0.233075,268.5,0.889536
268.909,0.298492,268.909,0.258633,268.909,0.667581
269.319,0.0288584,269.319,0.316085,269.319,0.183512
269.729,-0.105828,269.729,0.366684,269.729,-0.298585
270.139,-0.107913,270.139,0.349177,270.139,-0.379434
270.549,-0.0958926,270.549,0.380804,270.549,-0.0955633
270.959,-0.0459385,270.959,0.493824,270.959,0.177285
271.369,0.0567398,271.369,0.59365,271.369,0.253213
271.778,0.210671,271.778,0.619665,271.778,0.0374781
272.188,0.245205,272.188,0.718118,272.188,-0.136548
272.598,0.151761,272.598,0.822033,272.598,-0.201781
273.008,0.135032,273.008,0.735869,273.008,-0.266423
273.418,0.188888,273.418,0.625316,273.418,-0.128128
273.828,0.171745,273.828,0.800207,273.828,0.0620388
274.238,0.147383,274.238,1.07563,274.238,0.161828
274.647,0.267349,274.647,1.09345,274.647,0.243641
275.057,0.392931,275.057,0.856597,275.057,0.441975
275.467,0.318397,275.467,0.491104,275.467,0.666065
275.877,0.187722,275.877,0.183063,275.877,0.751541
276.287,0.15506,276.287,0.0125449,276.287,0.734774
276.697,0.0590217,276.697,-0.198784,276.697,0.585533
277.107,-0.093923,277.107,-0.548171,277.107,0.423907
277.516,-0.0786238,277.516,-0.811943,277.516,0.415842
277.926,0.173617,277.926,-0.744251,277.926,0.687078
278.336,0.325107,278.336,-0.47014,278.336,1.12018
278.746,0.223416,278.746,-0.239906,278.746,1.33147
279.156,-0.038438,279.156,-0.0665721,279.156,1.39525
279.566,-0.403697,279.566,0.0238695,279.566,1.3668
279.976,-0.7048,279.976,-0.0471535,279.976,1.29487
280.385,-0.783578,280.385,-0.152494,280.385,1.15156
280.795,-0.659655,280.795,-0.199907,280.795,0.960745
281.205,-0.495641,281.205,-0.200499,281.205,0.867945
281.615,-0.373965,281.615,-0.202764,281.615,0.922339
282.025,-0.381788,282.025,-0.283477,282.025,0.981027
282.435,-0.55633,282.435,-0.422438,282.435,0.720721
282.845,-0.703691,282.845,-0.522873,282.845,0.381223
283.254,-0.74983,283.254,-0.545446,283.254,0.239532
283.664,-0.778957,283.664,-0.628251,283.664,0.243844
284.074,-0.808659,284.074,-0.742244,284.074,0.355139
284.484,-0.758238,284.484,-0.764844,284.484,0.383015
284.894,-0.649985,284.894,-0.696179,284.894,0.450829
285.304,-0.691695,285.304,-0.695258,285.304,0.703189
285.714,-0.701898,285.714,-0.696377,285.714,0.944552
286.123,-0.549916,286.123,-0.50623,286.123,0.887962
286.533,-0.454109,286.533,-0.245174,286.533,0.662195
286.943,-0.444681,286.943,-0.150999,286.943,0.585237
287.353,-0.563604,287.353,-0.245513,287.353,0.618578
287.763,-0.66233,287.763,-0.344228,287.763,0.634037
288.173,-0.523849,288.173,-0.31186,288.173,0.548228
288.583,-0.197922,288.583,-0.164134,288.583,0.384463
288.993,0.12386,288.993,-0.0222772,288.993,0.215594
289.402,0.205416,289.402,0.162411,289.402,0.182678
289.812,0.0705508,289.812,0.317913,289.812,0.226932
290.222,-0.137608,290.222,0.344172,290.222,0.199665
290.632,-0.231443,290.632,0.341861,290.632,0.0908525
291.042,-0.135374,291.042,0.274276,291.042,0.0250367
291.452,-0.00145471,291.452,0.163519,291.452,0.109879
291.862,0.0520283,291.862,0.20407,291.862,0.197618
292.271,0.0905009,292.271,0.376523,292.271,0.104895
292.681,0.203832,292.681,0.440967,292.681,-0.111034
293.091,0.221411,293.091,0.390277,293.091,-0.337135
293.501,0.0305448,293.501,0.355562,293.501,-0.426773
293.911,-0.171814,293.911,0.240801,293.911,-0.308031
294.321,-0.182481,294.321,0.050228,294.321,-0.0230073
294.731,-0.0690328,294.731,-0.0679527,294.731,0.217214
295.14,-0.0716181,295.14,-0.0392002,295.14,0.325137
295.55,-0.186622,295.55,0.0415898,295.55,0.452176
295.96,-0.15735,295.96,0.0406056,295.96,0.575435
296.37,0.0428177,296.37,-0.0710694,296.37,0.590712
296.78,0.20729,296.78,-0.208858,296.78,0.596687
297.19,0.166969,297.19,-0.259414,297.19,0.654149
297.6,-0.011645,297.6,-0.18664,297.6,0.746946
298.009,-0.0848468,298.009,-0.0258287,298.009,0.869815
298.419,-0.0532024,298.419,0.121789,298.419,0.92792
298.829,-0.0721529,298.829,0.135543,298.829,0.860944
299.239,-0.128198,299.239,0.0253134,299.239,0.772376
299.649,-0.132119,299.649,-0.102212,299.649,0.721659
300.059,-0.0898764,300.059,-0.259907,300.059,0.639182
300.469,-0.0780988,300.469,-0.386153,300.469,0.480091
300.878,-0.130097,300.878,-0.45495,300.878,0.286875
301.288,-0.203444,301.288,-0.492253,301.288,0.162107
301.698,-0.242813,301.698,-0.482399,301.698,0.10618
302.108,-0.129732,302.108,-0.425344,302.108,0.0494573
302.518,0.0961316,302.518,-0.312751,302.518,0.043342
302.928,0.264235,302.928,-0.11376,302.928,0.170582
303.338,0.332109,303.338,0.118467,303.338,0.463258
303.747,0.285947,303.747,0.274123,303.747,0.897737
304.157,0.106982,304.157,0.346778,304.157,1.25951
304.567,-0.0122327,304.567,0.429382,304.567,1.38506
304.977,0.0473516,304.977,0.465774,304.977,1.26489
305.387,0.168154,305.387,0.413357,305.387,1.13335
305.797,0.203349,305.797,0.344246,305.797,1.11831
306.207,0.157039,306.207,0.21006,306.207,1.1454
306.616,0.101985,306.616,0.0773361,306.616,1.06377
307.026,-0.0156994,307.026,-0.037756,307.026,0.779661
